0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
9.024125414377714e-05,-5.669533811678623e-05,0.02670895144564555,0.1344445988938289,6.027378970844291e-05
0.0001804825082875542,-0.00011339067623357242,0.026708951445645553,0.1344445988938289,0.00012054757941688575
0.00027072376243133134,-0.00017008601435035864,0.02670895144564552,0.1344445988938294,0.00018082136912532886
0.00037331351551004807,-0.00023435947163708338,0.027601039121743293,0.12190782267185063,0.00024127813497791924
0.0004990256319037936,-0.0003131390279502511,0.0294414063358317,0.09894371220432507,0.0003023508361075581
0.0006471689855870617,-0.00040588018728830234,0.03169054626143835,0.0757153272352676,0.00036425452738157656
0.0007953123392703293,-0.0004986213466263534,0.03323533380454581,0.0625000395632398,0.00042680830433597746
0.000762973184666043,-0.000477971829730832,0.036603714681239165,0.040204751052557525,0.00037173046349664175
0.0007306340300617568,-0.0004573223128353107,0.040704287663144156,0.022509578260470845,0.0003200625321280486
0.0007106433743924098,-0.0004442509151097277,0.04585868115724663,0.01014430008000927,0.000276253749288766
0.0007083597893329061,-0.0004430077072062097,0.05319964848311789,0.002854801961285091,0.00023728204211586015
0.0007577577070556689,-0.00047477004675835116,0.06536918303433241,0.00024575984286578483,0.00020642514307369231
0.0009953109189174776,-0.0006273023208086932,0.07297492637478391,4.233812427278037e-05,0.0002427508761296055
0.0012328641307792854,-0.0007798345948590346,0.06300733032333114,0.00040949079389207966,0.0003484941891861214
0.0015606585967848714,-0.0009890622070261631,0.058432015660196394,0.0010498391923319103,0.0004758275048996519
0.001995792105533619,-0.0012632440767330246,0.05781177986621357,0.0011870345183965065,0.0006150453942337677
0.002406228616412487,-0.0015222697081000089,0.056156815449817474,0.0016381835079151117,0.0007634554797404625
0.00274420548926685,-0.0017349046023130477,0.05433066019930177,0.002315498180655631,0.0009000463907405407
0.0029094522666115925,-0.0018380101045354378,0.052343231611165435,0.003336894260200669,0.000990581290123785
0.00263109474380968,-0.0016576909286867795,0.051785985820367274,0.0036892110206431386,0.0009054746365161587
0.002376545495815175,-0.0014924684840642462,0.050147784984107074,0.004929397729904333,0.0008446616643392498
0.0021219962478206717,-0.0013272460394417145,0.04648386712237938,0.009161784966394141,0.0008137815287992545
0.0016897960176424144,-0.0010553778785687275,0.045573379933134414,0.010623037128474897,0.0006610080521145464
0.0013069713897016677,-0.0008143506356946908,0.04477105668082079,0.012078711584862888,0.0005204370601823086
0.0009665508302406433,-0.0006003078209825962,0.04239325313794351,0.0174817926720374,0.0004065112081793722
0.000724056500191943,-0.00044828275177904704,0.038634263931715436,0.030346797413947947,0.0003342032222379606
0.0007145799388613327,-0.0004449508231234645,0.041769021254413743,0.019211988731583265,0.000305036999054826
0.0008506340799201299,-0.00043599619174137236,0.016536978090781196,0.35410788294214235,0.0009178303438876161
0.0009866882209789265,-0.0004270415603592798,0.009969730186727824,0.5764140953434718,0.0017660790144484585
0.001156027198175744,-0.0004365155888588971,0.007864769430572087,0.6594449590782375,0.0026230332808383455
0.001879259640429272,-0.0007896765569253354,0.009351495663896245,0.6002873247446585,0.0035860958681015326
0.002718009909490823,-0.0012148585941093252,0.010594523124707083,0.5527522895792127,0.004578048862388226
0.0035567601785523716,-0.001640040631293313,0.011372344059825656,0.5239768872031084,0.005580995637956368
0.004395510447613921,-0.002065222668477302,0.011902376443517642,0.504817771835965,0.006589918538846708
0.005674230967999159,-0.0029283786485519684,0.016767498035660213,0.3474382828987378,0.006038274639145837
0.007014688170874916,-0.0038187608477159266,0.0221339174489411,0.21484862182318493,0.005654300052494189
0.010900738242691277,-0.006289224391209133,0.03490126873878201,0.05044662122206974,0.005570384892521867
0.013567920074486498,-0.008002525659081657,0.04433301786757363,0.012945833298888676,0.005456246116473014
0.016338660340195085,-0.009783101251178204,0.05031130124089505,0.004790539345853888,0.0057880959871321955
0.019264456148961013,-0.011661388417234728,0.05272401036699954,0.0031140663975705685,0.006511469657969901
0.023058053526248398,-0.014076872774040287,0.05393565526571609,0.0024922309640023127,0.007618145196749528
0.027937964289352985,-0.0170951470516145,0.05788063403246865,0.0011710255526761577,0.0085993960889333
0.03448132416242709,-0.02117749131818118,0.062229755077323215,0.0004826712161064796,0.009869121037235463
0.038558709957185355,-0.0237302898082979,0.0731732964327487,4.034500944926098e-05,0.00937862668179504
0.046949302575859955,-0.028936294662618645,0.08585147261079897,1.4408872978523352e-06,0.009723221214205144
0.06742348030316214,-0.041403637678761256,0.10556895385782719,2.997390582011968e-09,0.011333824263926234
0.1006611798191845,-0.06159695571553579,0.11637030391325126,6.045376148195299e-11,0.01533184121745384
0.14625078204556044,-0.08905208497024367,0.1212985966967471,8.99614130685091e-12,0.021357917065861872
0.20516833729003495,-0.12419303673757422,0.12567237749634896,1.5535474845316177e-12,0.02890339032390609
0.2630353591085993,-0.1529488660086502,0.11225603289286659,2.7940154365463436e-10,0.041551419880992944
0.38704661228501913,-0.21957547639586708,0.10782505062533844,1.3676315056214425e-09,0.063685326388428
0.5787460567616046,-0.3259772036628097,0.10434596409968803,4.5555543836097535e-09,0.0984397002726789
