AL,4903185,0.726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.075,0.171,0.291,0.454,0.666,0.991,1.382,1.827,2.289,2.864,3.546,4.728,6.318,8.121,10.077,12.320,14.751,17.057,18.668,19.800,21.311,22.655,24.058,25.335,27.171,29.951,33.431,35.833,38.821,41.872,44.960,47.283,48.752,48.744,49.123,48.419,46.659,44.465,42.875,41.318,40.744,40.286,40.407,41.231,42.014,42.217,41.993,41.194,40.419,40.036,39.824,40.290,41.389,43.266,46.355,49.780,52.523,54.746,56.739,58.155,59.166,59.487,59.058,58.846,58.350,57.809,57.330,58.758,59.832,61.118,63.070,66.504,70.575,76.244,78.858,82.200,86.628,89.688,92.880,95.577,94.940,94.270,91.881,87.698,85.509,81.655,76.839,74.883,76.210,81.334,89.521,97.321,108.006,120.309,132.126,141.220,147.830,151.863,153.486,150.535,145.686,140.255,137.878,136.375,135.913,138.352,142.573,153.141,164.641,173.573,181.502,191.912,201.256,214.126,218.213,221.509,226.096,235.078,239.078,244.514,249.184,261.521,277.046,294.132,305.999,322.398,339.887,355.662,366.813,373.610,376.278,381.314,382.692,381.064,376.315,371.645,367.088,363.853,357.302,352.324,345.344,344.790,341.968,339.171,334.605,331.609,326.864,325.220,315.813,310.872,305.932,302.852,295.089,284.392,270.170,258.553,240.344,225.197,210.879,202.251,199.400,197.506,195.541,202.709,204.253,208.765,215.766,220.885,230.895,245.663,252.497,267.036,272.068,270.769,269.333,263.327,250.441,240.314,222.067,210.384,202.134,194.234,185.614,182.959,181.173,183.521,185.569,185.202,184.578,187.388,186.414,185.727,185.186,182.672,183.741,190.547,194.330,199.125,202.796,205.069,211.237,215.770,208.465,205.810,203.683,201.714,201.518,198.060,192.619,195.645,192.969,190.160,188.632,187.770,187.113,191.092,191.683,195.804,200.428,204.782,207.358,212.095,215.071,230.192,248.830,267.331,285.762,304.800,322.843,340.254,336.250,325.407,316.670,307.235,297.175,289.012,280.372,283.027,287.972,288.272,289.916,294.686,297.970,304.088,315.264,328.433,346.884,365.239,380.402,397.006,412.797,420.510,426.770,429.055,431.023,438.249,442.341,445.562,444.501,442.087,442.249,444.730,444.805,451.789,461.591,489.994,524.586,557.572,587.794,619.968,644.313,669.956,683.487,694.542,707.470,719.795,724.385,733.101,736.639,746.345,753.883,758.324,763.614,777.808,792.276,804.983,804.296,789.691,774.519,758.403,732.244,704.448,679.304,665.061,675.242,688.270,701.310,725.434,746.716,769.937,791.660,803.177,820.571,849.334,867.965,892.067,916.081
AK,731545,0.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.056,0.084,0.112,0.195,0.363,0.614,0.893,1.227,1.758,2.315,3.152,3.989,5.133,6.416,8.034,9.736,11.717,13.140,14.674,15.623,16.180,16.180,15.790,15.148,14.730,14.367,14.283,14.562,15.037,15.567,16.069,16.543,16.376,15.985,15.371,14.674,13.865,12.749,11.577,10.796,10.099,9.318,8.397,7.504,6.807,6.249,5.635,5.022,4.491,4.352,4.380,4.519,4.547,4.491,4.408,4.464,4.157,3.822,3.403,3.041,2.873,2.762,2.594,2.539,2.567,2.734,2.929,2.985,3.152,3.180,3.292,3.348,3.208,3.041,3.069,2.957,3.320,3.766,4.185,5.496,6.919,8.704,11.047,13.391,16.097,19.054,20.700,22.569,23.741,24.494,24.829,24.661,24.801,25.554,25.554,25.777,26.000,26.140,26.419,25.861,25.275,25.275,25.917,26.363,27.674,28.985,30.631,32.751,35.123,37.159,39.893,42.041,44.915,48.541,51.610,54.400,56.185,57.580,58.808,59.142,59.282,61.793,65.308,70.413,75.658,81.683,87.514,92.647,95.493,99.036,103.276,108.102,111.868,116.304,122.107,131.090,137.311,142.862,147.437,153.770,161.191,168.165,169.755,171.597,170.202,167.914,162.028,153.156,141.635,130.671,119.986,111.310,103.806,99.984,99.147,100.124,102.858,105.536,108.995,112.343,113.877,112.566,111.422,108.939,107.461,103.639,99.147,94.823,93.261,92.089,91.726,89.941,90.973,93.177,96.190,97.975,98.840,101.128,104.141,106.177,107.405,108.465,108.744,109.609,108.660,109.051,109.748,110.278,109.720,109.943,109.358,110.334,109.943,109.358,109.190,110.557,111.813,114.379,116.806,120.712,126.738,134.130,140.296,146.601,153.184,161.163,170.425,178.041,184.876,192.073,200.554,210.932,221.170,228.423,235.398,242.149,249.625,256.935,260.310,260.812,261.900,264.272,268.093,272.920,277.774,288.068,307.819,331.393,358.202,387.159,417.986,450.486,480.588,497.186,509.852,517.942,523.605,524.163,525.558,529.436,542.994,559.872,580.404,601.718,629.001,654.304,679.077,703.097,726.698,749.518,771.334,788.965,800.905,806.903,805.926,799.705,788.686,780.010,772.673,775.128,779.312,788.407,800.096,811.366,819.624,831.983,840.826,857.676,876.758,895.282,917.851,936.486,945.748,948.789,932.218,908.114,882.170,846.182,814.100,778.503,742.906,714.033,675.757,631.819,600.407,561.350,526.311,481.257,442.312,419.520,403.758,376.391,356.668,346.262,349.610,364.200,375.387,391.093,414.276,435.366,445.325,466.583,462.491,459.450,453.993,452.117,451.663,459.790
AZ,7278717,0.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.006,0.008,0.011,0.014,0.017,0.020,0.017,0.014,0.011,0.008,0.006,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.006,0.008,0.014,0.025,0.036,0.050,0.059,0.076,0.093,0.104,0.112,0.123,0.143,0.171,0.205,0.292,0.446,0.684,1.054,1.626,2.445,3.440,4.626,6.124,7.741,9.527,11.543,13.411,15.197,16.966,18.393,20.011,21.587,22.602,23.462,24.309,25.223,25.893,26.252,26.059,25.888,25.747,25.532,24.965,25.111,24.976,25.313,25.666,26.272,27.004,27.898,28.299,28.958,29.538,30.351,31.058,31.748,32.712,33.775,35.241,36.691,38.236,40.086,42.223,43.395,45.209,46.644,47.668,48.391,48.598,48.498,49.709,49.930,50.141,51.091,52.014,53.132,53.839,53.592,53.020,52.286,51.119,50.000,48.282,47.284,46.742,47.914,50.174,53.525,56.808,63.117,70.457,77.767,86.310,94.853,104.361,115.789,123.300,131.019,141.259,149.373,157.768,163.490,167.993,178.524,188.175,197.986,211.862,229.158,250.703,274.586,297.569,319.635,340.271,357.136,369.834,382.681,388.494,393.829,407.559,420.547,435.844,448.490,456.537,476.458,489.798,491.517,494.573,494.110,496.665,497.192,484.392,476.561,471.355,461.987,452.384,441.076,432.138,429.412,422.787,413.105,402.877,392.192,384.846,377.085,369.220,359.855,355.521,354.335,354.052,349.122,343.613,335.173,327.544,316.797,302.674,283.833,262.084,240.161,219.244,201.580,183.139,167.065,155.037,147.290,141.276,136.411,130.546,127.052,122.423,117.962,114.583,109.242,103.637,98.621,92.680,88.228,84.454,79.320,76.558,73.897,70.308,68.839,68.629,69.254,71.478,72.877,74.727,76.384,77.077,74.963,71.730,67.269,63.526,59.741,58.322,57.517,62.068,71.318,79.519,87.577,95.658,102.880,108.830,107.821,98.506,92.170,85.449,78.790,72.050,65.719,63.086,64.754,65.601,66.445,67.331,68.489,70.788,73.118,75.675,78.493,82.132,86.066,89.038,91.996,95.215,98.254,100.623,102.743,105.210,109.074,112.399,114.712,117.502,120.471,124.613,128.535,131.420,134.289,138.298,143.309,150.537,156.798,161.957,168.865,175.266,182.940,190.435,197.046,204.143,213.264,224.257,237.570,247.294,260.676,273.557,285.919,297.639,309.513,323.580,347.025,365.668,386.923,409.217,435.785,460.515,482.424,491.834,501.734,507.846,513.796,507.765,518.005,529.290,552.531,582.094,617.520,651.121,694.468,725.582,753.951,776.676,795.565,812.551,829.623,871.055,888.021,904.207,922.584,930.412,932.321,933.961,896.926,885.069,877.462,867.707,859.484,851.967,840.564,847.251,838.747,825.524,812.455,813.350,822.925,881.825,920.111,978.797,1044.959,1112.887,1193.090,1266.887,1273.785,1310.504,1336.915,1372.963,1417.955
AR,3017804,0.729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.047,0.095,0.156,0.264,0.413,0.561,0.771,1.109,1.691,2.367,3.266,4.328,5.593,7.229,8.798,10.097,11.327,12.240,13.106,13.944,14.235,14.540,14.999,15.290,16.102,16.859,17.535,18.455,19.334,20.085,21.106,21.262,22.134,22.594,23.060,23.135,23.331,23.764,24.264,23.913,25.691,27.524,30.939,35.145,39.088,43.950,48.021,48.704,48.853,46.844,42.685,38.161,32.819,28.099,24.940,22.161,20.342,19.916,19.321,20.342,21.519,23.148,24.643,26.394,28.281,31.365,32.487,33.813,34.624,35.585,38.425,41.353,43.828,46.642,49.658,53.025,56.454,56.373,56.481,56.758,57.895,59.234,61.810,65.300,70.757,75.552,81.300,86.994,92.965,97.185,100.641,104.049,110.961,117.087,123.187,129.138,134.880,141.216,146.092,147.364,147.722,147.621,147.546,150.089,153.680,160.591,167.523,175.104,183.198,190.015,194.154,194.512,193.694,192.159,190.340,188.575,187.371,184.909,186.445,186.201,188.223,193.336,197.102,201.769,211.818,218.594,225.931,231.193,231.287,233.370,235.412,233.390,232.701,233.262,236.833,242.101,245.712,249.310,253.394,258.622,261.022,259.501,257.770,256.363,253.861,251.656,248.971,247.409,249.208,252.224,254.835,256.735,255.585,252.177,248.586,240.640,226.729,213.941,200.538,190.029,181.109,172.054,167.367,171.601,173.136,175.624,178.404,180.466,184.395,186.228,186.039,188.561,192.030,193.626,195.533,200.802,208.673,213.197,218.513,223.422,231.111,238.239,235.128,229.813,227.351,222.124,217.329,213.813,212.602,220.102,225.417,231.950,240.126,249.526,254.557,259.832,262.740,267.940,268.921,269.022,268.671,270.632,270.564,270.118,269.908,271.092,272.796,270.740,267.643,263.917,260.887,258.858,258.351,258.682,263.254,268.529,276.529,283.663,288.357,291.785,294.578,294.937,296.140,296.032,295.322,297.818,302.511,308.029,314.927,321.446,326.139,330.467,331.434,331.272,330.549,329.088,326.396,327.262,332.226,343.161,355.103,367.729,382.986,402.435,424.163,444.437,462.913,481.172,497.165,513.172,526.366,533.365,541.501,544.950,547.093,553.579,555.641,560.666,569.051,575.280,576.382,573.339,566.177,561.626,552.071,542.495,535.157,546.647,567.956,592.322,616.085,643.264,669.550,688.884,695.830,699.306,699.989,702.234,701.267,699.380,707.123,715.982,722.691,730.603,737.602,744.209,754.928,761.102,761.434,747.861,729.460,711.681,700.509,687.336,669.692,671.917,696.384,732.706,765.383,802.198,840.569,886.453,908.385,926.930,944.086,977.786,995.910,1006.936,1011.651
CA,39512223,0.908,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.010,0.011,0.012,0.013,0.013,0.013,0.011,0.010,0.008,0.007,0.005,0.004,0.003,0.004,0.003,0.003,0.002,0.002,0.003,0.003,0.004,0.006,0.008,0.018,0.026,0.035,0.043,0.055,0.067,0.082,0.087,0.099,0.118,0.145,0.174,0.229,0.280,0.341,0.416,0.511,0.619,0.768,0.913,1.130,1.411,1.736,2.110,2.565,3.086,3.724,4.426,5.252,6.377,7.755,9.232,10.832,12.654,14.734,16.999,19.135,21.213,23.386,25.664,27.606,29.165,30.462,31.429,32.019,32.223,31.831,31.331,30.949,30.370,29.828,29.432,29.320,29.372,30.175,31.140,32.381,34.158,36.192,37.924,39.951,40.890,41.221,41.668,41.432,40.905,40.597,40.201,40.087,40.888,41.174,41.729,42.425,43.410,44.236,45.298,45.310,45.593,45.828,45.880,45.384,45.041,44.652,44.925,45.171,45.726,46.443,47.359,48.424,49.790,51.397,52.865,53.919,55.188,56.945,59.008,60.843,61.987,63.425,65.111,66.777,67.687,67.951,67.960,68.480,69.099,70.104,70.780,71.937,73.008,74.418,75.824,77.637,78.998,80.435,82.053,84.583,88.500,93.676,98.462,104.067,110.588,116.879,123.229,128.609,133.364,139.235,145.695,152.455,161.299,169.813,177.302,184.791,191.332,195.739,198.805,199.390,200.142,202.447,204.107,205.478,208.539,212.779,217.072,221.046,223.965,226.520,230.568,234.271,236.728,240.328,242.442,243.950,244.369,242.551,238.770,234.123,226.917,221.091,215.009,208.667,200.003,192.591,185.718,180.796,175.997,174.396,177.760,185.809,193.791,203.725,213.627,222.902,227.391,225.119,219.605,213.402,203.922,192.312,180.005,169.944,163.436,157.871,152.381,148.068,144.882,142.407,139.855,135.975,132.645,129.998,127.882,126.540,124.989,121.809,119.318,115.567,111.013,105.917,100.201,94.784,91.801,88.867,87.297,86.423,86.360,86.870,87.661,88.065,88.765,89.235,89.648,89.641,89.457,88.906,87.575,86.388,85.222,84.142,83.281,82.322,81.968,82.147,81.899,81.812,82.041,82.162,82.434,82.178,81.824,82.294,82.684,82.641,82.646,82.206,81.625,81.867,81.963,81.807,83.381,86.145,90.500,95.475,99.776,103.937,108.827,111.113,111.772,110.851,110.122,109.817,109.415,109.114,110.933,114.171,118.794,124.177,129.866,137.201,143.880,151.272,159.373,167.979,176.850,187.338,197.046,210.034,223.041,236.416,251.194,264.383,278.444,294.535,308.797,319.115,329.094,336.122,345.508,351.634,354.709,358.458,371.003,385.670,406.554,433.206,464.779,501.297,542.763,583.781,627.668,666.329,700.566,731.416,761.419,799.454,837.222,874.084,915.592,957.133,1003.882,1047.108,1066.914,1075.328,1061.743,1056.917,1045.681,1026.910,1006.944,988.947,975.142,988.535,981.051,975.472,970.172,967.080,972.592,983.579,990.321,997.058,1007.051,1018.244,1031.366,1047.808,1064.267
CO,5758736,0.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.035,0.064,0.092,0.135,0.195,0.315,0.475,0.695,1.003,1.428,1.914,2.442,2.966,3.611,4.377,5.358,6.517,7.974,9.969,12.407,15.685,19.530,23.832,28.330,33.103,37.884,42.810,46.857,50.670,53.955,57.184,59.441,60.721,60.894,61.525,61.103,60.416,59.416,59.328,59.586,60.706,60.703,61.443,62.227,62.489,62.120,62.099,62.003,62.407,64.785,68.308,72.855,77.401,81.959,86.226,91.038,91.740,90.383,88.175,85.683,82.937,80.237,77.090,75.856,75.849,75.782,75.778,75.176,74.049,72.249,70.229,67.351,64.679,62.507,60.749,59.349,58.637,57.790,57.758,57.464,56.404,55.511,54.373,52.981,52.616,51.992,51.967,52.765,53.197,54.136,55.111,54.590,53.165,51.035,48.551,46.205,43.253,39.907,37.097,35.035,33.280,31.540,29.892,28.957,28.843,29.407,29.988,30.984,32.012,33.273,34.361,35.506,36.367,37.572,38.837,40.258,41.573,42.962,44.008,44.784,45.571,45.726,45.780,46.481,47.544,48.951,51.701,54.675,58.300,62.432,66.065,69.190,72.536,74.648,76.225,77.699,78.971,80.201,81.803,83.146,84.883,87.923,91.230,93.810,96.918,99.154,100.348,100.919,99.054,96.407,94.004,89.766,86.647,84.401,81.860,80.527,78.986,77.529,77.256,75.293,72.862,70.640,67.957,65.792,63.318,60.455,58.300,56.294,54.753,53.668,53.186,53.264,54.381,55.469,56.808,58.328,59.448,58.814,58.063,56.078,54.813,53.229,50.971,49.727,49.859,49.607,49.405,48.884,48.608,48.597,48.289,47.948,48.597,51.032,54.143,58.187,63.630,68.712,74.354,80.361,85.340,90.092,93.973,96.925,100.100,102.286,102.737,102.485,101.727,101.181,100.185,99.040,97.952,98.062,98.668,100.142,101.861,104.221,108.339,113.464,118.454,124.840,130.067,136.424,143.619,149.427,155.409,161.639,167.568,175.524,182.395,188.459,197.064,207.298,220.520,233.253,245.051,258.624,274.589,291.139,308.713,323.512,341.614,364.199,390.704,417.672,442.168,464.607,492.218,519.254,545.673,572.560,607.623,646.893,686.967,723.175,758.939,792.514,820.532,834.618,844.942,853.270,858.745,861.183,859.486,853.805,847.089,834.990,820.365,807.026,793.683,782.045,773.997,766.810,767.554,773.373,777.782,780.280,780.713,777.215,777.906,769.695,751.323,725.832,703.063,678.639,653.949,623.613,594.362,571.767,557.921,539.004,522.691,506.595,491.200,475.370,457.335,437.731,419.593,402.313,388.978,379.484,376.174,377.818,382.971,395.885,407.278,423.417,437.876,452.157,467.109,480.459,487.959,503.695,506.498
CT,3565287,0.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.017,0.029,0.046,0.080,0.143,0.258,0.395,0.607,0.973,1.488,2.330,3.314,4.362,5.942,7.859,10.630,14.556,18.563,23.795,30.080,37.894,48.094,59.313,70.206,81.420,95.885,109.915,121.455,133.927,146.194,160.745,178.765,190.207,204.414,219.744,231.993,240.894,245.187,245.989,249.698,248.587,246.109,245.874,246.807,256.767,263.155,267.969,273.648,281.547,280.105,277.706,258.153,243.178,230.190,216.870,198.043,185.416,176.011,175.611,172.657,165.811,160.041,161.466,160.413,156.996,154.889,152.577,152.731,152.857,150.556,153.756,155.960,157.688,158.055,157.373,155.084,150.413,141.289,134.282,123.544,115.656,107.539,100.075,92.628,87.619,80.853,78.089,74.162,71.649,70.395,70.504,67.470,64.660,61.529,58.907,56.222,52.673,48.970,47.774,47.602,46.606,45.215,43.148,40.544,37.951,34.539,30.990,27.567,25.135,23.040,21.723,21.042,21.231,21.603,22.605,23.166,24.059,24.173,23.406,23.601,23.051,22.347,21.838,21.334,21.672,22.565,22.107,21.981,21.935,21.809,22.015,22.221,22.427,22.490,22.885,23.223,22.885,24.471,26.056,27.642,29.834,32.210,36.388,41.861,42.725,43.589,44.454,45.318,45.616,41.998,37.058,34.059,31.059,28.060,24.774,22.147,20.979,20.761,21.145,21.528,21.912,23.028,23.080,23.875,24.591,24.917,25.243,25.570,25.890,27.047,28.684,30.149,32.107,34.064,36.022,36.663,37.699,37.596,37.258,36.652,36.045,35.438,33.251,32.164,31.448,31.591,32.112,32.633,33.154,39.130,41.838,44.883,47.224,48.598,49.972,51.345,49.050,48.363,47.527,46.343,45.535,44.728,43.921,43.887,44.116,44.608,45.661,49.382,53.103,56.823,61.689,65.942,69.256,73.469,73.647,73.824,74.002,75.627,78.741,82.651,84.219,90.235,96.251,102.267,104.483,106.211,109.148,115.244,117.705,120.167,122.628,130.836,138.988,146.120,156.011,167.076,178.141,189.205,198.828,210.413,221.804,230.625,240.717,250.808,260.900,271.467,282.560,300.431,313.167,333.785,354.404,375.022,399.155,421.221,437.930,464.507,477.696,490.884,504.073,513.431,515.120,514.187,492.945,483.145,473.345,463.546,446.940,442.246,443.105,484.628,507.650,530.673,553.695,599.454,645.418,684.617,683.341,705.734,728.126,750.519,748.224,735.058,724.245,726.083,708.767,691.452,674.136,646.872,625.659,600.993,575.338,540.650,505.962,471.273,473.780,470.970,471.165,473.019,490.214,532.665,575.115,572.899,584.313,600.530,623.913,665.819,670.908,690.913,725.562,757.007,792.016,823.356
DE,973764,0.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.105,0.189,0.272,0.419,0.587,0.922,1.425,1.886,2.536,3.311,4.192,5.680,7.189,8.614,10.437,12.344,15.027,17.689,19.742,22.404,25.674,28.545,31.877,36.278,41.832,49.000,57.257,67.715,79.578,91.964,102.589,113.299,122.919,131.071,134.215,135.263,137.799,141.425,140.607,140.733,140.880,146.916,154.607,157.164,156.724,168.943,178.017,191.410,197.047,201.092,208.574,217.460,210.712,204.613,186.841,179.883,175.251,168.733,164.059,165.422,168.586,180.616,181.685,183.341,185.960,186.610,186.275,186.841,185.290,186.715,184.179,181.371,178.709,176.949,172.589,166.993,159.868,151.946,142.535,133.922,124.491,114.934,106.341,100.347,95.946,92.383,85.907,80.772,75.051,69.099,63.398,58.892,56.021,55.203,52.647,52.667,53.673,54.596,55.287,56.084,57.509,61.470,63.817,65.096,66.290,68.135,67.464,66.584,65.326,66.919,70.754,74.443,80.102,90.581,100.955,110.407,117.973,124.533,131.470,132.497,128.787,125.476,120.739,113.802,105.733,98.104,93.557,92.634,91.356,92.173,95.506,100.158,103.386,108.143,111.916,113.739,115.479,116.820,116.401,118.392,118.015,112.733,111.245,108.332,104.979,102.967,99.970,97.539,98.461,96.847,96.155,94.688,92.613,87.898,86.347,91.335,96.973,102.212,108.982,115.940,124.512,127.634,117.889,108.206,99.152,88.757,77.754,66.542,56.419,54.176,56.251,56.670,58.703,63.314,68.260,76.958,84.335,84.712,89.658,96.302,100.158,103.931,106.655,109.422,115.395,117.616,114.850,116.024,119.524,120.341,120.341,118.015,116.149,117.030,112.733,105.817,101.143,99.299,98.964,98.482,98.314,101.374,105.293,109.715,112.503,117.994,124.051,129.332,132.790,136.018,137.170,137.967,135.955,133.943,132.937,132.790,132.329,131.973,132.119,133.607,135.200,134.802,134.865,134.760,136.646,138.030,137.212,135.221,136.583,136.437,138.679,139.874,141.991,146.161,152.386,155.970,161.272,163.892,167.559,172.170,176.425,182.963,192.478,203.146,217.104,229.532,244.140,261.535,276.688,291.254,307.056,319.736,336.795,353.960,370.496,387.367,402.436,416.520,433.852,451.017,462.627,471.493,480.672,489.726,501.609,511.313,520.765,539.082,561.654,587.181,621.007,651.228,692.977,728.668,753.650,782.027,800.617,815.057,826.731,823.399,826.584,823.881,812.982,804.767,780.728,755.641,729.863,698.740,683.085,663.740,648.755,645.255,647.037,648.190,652.255,649.468,650.788,650.495,659.151,666.381,682.561,704.609,726.153,746.202,769.537,783.223,797.513,813.339,806.480
DC,705749,0.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.058,0.174,0.289,0.578,0.868,1.157,1.562,1.995,2.400,3.065,3.528,4.077,5.552,6.882,8.762,10.960,13.244,16.743,21.456,25.360,30.160,34.874,40.397,47.684,55.087,61.738,70.239,80.968,92.881,104.766,115.119,128.160,141.115,153.058,161.097,167.487,172.172,175.960,173.155,171.912,169.396,169.743,170.929,174.225,179.806,187.093,192.414,199.238,203.431,207.191,206.988,202.824,199.672,198.255,200.511,202.390,206.063,215.114,227.606,240.763,251.434,254.643,260.629,262.971,261.265,256.494,249.785,242.585,234.806,224.252,212.540,202.766,196.578,192.067,191.199,192.645,192.183,196.115,198.255,196.838,193.599,183.536,172.635,167.632,159.073,149.732,139.669,132.585,130.387,130.850,125.095,120.468,117.577,118.618,116.044,111.446,105.489,102.251,99.475,95.947,88.891,82.789,78.307,73.767,68.996,63.733,59.367,57.400,56.562,54.885,53.005,51.761,51.039,50.316,49.072,47.800,47.077,47.569,47.540,47.713,47.395,47.655,48.812,50.489,52.166,55.723,59.511,64.369,68.273,71.367,74.490,76.341,77.469,78.886,80.100,83.108,86.549,89.383,94.067,97.826,100.863,103.349,104.419,103.465,103.205,101.557,100.545,99.822,97.971,96.091,95.339,94.617,94.212,93.055,92.621,93.749,95.050,97.132,98.434,100.342,102.019,101.672,100.863,98.867,95.368,91.869,86.722,82.934,80.129,77.237,75.213,74.432,74.432,75.329,75.792,75.763,75.387,75.560,75.184,73.912,72.553,70.297,68.880,68.013,66.509,65.208,63.357,62.548,62.576,62.374,61.911,62.258,63.589,66.509,68.013,69.054,70.500,71.917,72.177,70.760,68.967,67.579,66.509,64.543,62.519,60.928,60.032,58.181,56.706,55.116,54.364,54.277,56.388,59.135,63.617,68.244,73.652,79.319,84.871,86.722,88.573,88.399,88.168,87.329,85.045,82.095,80.968,78.972,78.105,76.428,75.155,75.473,76.746,79.175,82.327,87.127,92.361,97.797,103.725,109.769,114.309,118.733,120.786,124.054,125.934,126.801,127.466,128.363,132.700,138.975,145.510,154.128,164.075,173.560,187.643,196.549,206.554,214.304,220.782,226.507,233.707,232.666,231.654,228.387,228.011,233.794,237.351,238.392,243.481,251.434,262.133,274.105,280.379,291.686,306.289,324.449,344.286,358.918,368.576,374.562,376.008,374.620,370.167,362.533,356.692,352.932,350.850,350.532,350.041,344.575,340.990,337.346,325.345,315.774,312.130,309.239,311.379,308.718,307.012,321.008,333.471,332.343,331.187,331.071,336.623,342.985,344.113,345.348,353.618,366.459,378.975,388.907,400.891
