Incheon,34.2114266164899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2114266164899,0.0,34.2114266164899,68.4228532329798,34.2114266164899,0.0,68.4228532329798,0.0,0.0,0.0,0.0,136.8457064659596,410.5371193978789,0.0,68.4228532329798,34.2114266164899,68.4228532329798,0.0,34.2114266164899,34.2114266164899,0.0,136.8457064659596,136.8457064659596,0.0,0.0,34.2114266164899,34.2114266164899,34.2114266164899,102.63427984946972,171.05713308244955,239.47998631542933,0.0,205.26855969893944,171.05713308244955,136.8457064659596,34.2114266164899,102.63427984946972,68.4228532329798,34.2114266164899,0.0,136.8457064659596,0.0,34.2114266164899,0.0,34.2114266164899,34.2114266164899,34.2114266164899,0.0,0.0,34.2114266164899,34.2114266164899,34.2114266164899,34.2114266164899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2114266164899,0.0,0.0,34.2114266164899,34.2114266164899,0.0,34.2114266164899,34.2114266164899,0.0,0.0,0.0,34.2114266164899,102.63427984946972,102.63427984946972,34.2114266164899,68.4228532329798,410.5371193978789,171.05713308244955,0.0,0.0,0.0,68.4228532329798,273.6914129319192,205.26855969893944,34.2114266164899,0.0,68.4228532329798,34.2114266164899,102.63427984946972,376.325692781389,752.651385562778,615.8056790968184,171.05713308244955,102.63427984946972,615.8056790968184,273.6914129319192,581.5942524803284,239.47998631542933,205.26855969893944,376.325692781389,205.26855969893944,136.8457064659596,102.63427984946972,273.6914129319192,205.26855969893944,34.2114266164899,34.2114266164899,273.6914129319192,273.6914129319192,68.4228532329798,68.4228532329798,34.2114266164899,0.0,171.05713308244955,0.0,34.2114266164899,34.2114266164899,102.63427984946972,34.2114266164899,68.4228532329798,34.2114266164899,0.0,0.0
Seoul,0.0,0.0,0.0,0.0,10.229132569558102,0.0,0.0,0.0,0.0,0.0,30.687397708674304,30.687397708674304,0.0,0.0,0.0,0.0,0.0,30.687397708674304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.229132569558102,10.229132569558102,0.0,20.458265139116204,20.458265139116204,51.14566284779051,30.687397708674304,10.229132569558102,40.91653027823241,61.37479541734861,81.83306055646482,71.60392798690671,61.37479541734861,153.4369885433715,143.20785597381342,71.60392798690671,10.229132569558102,40.91653027823241,20.458265139116204,30.687397708674304,122.74959083469722,214.81178396072013,531.9148936170213,194.35351882160396,132.97872340425533,132.97872340425533,92.06219312602292,61.37479541734861,122.74959083469722,51.14566284779051,122.74959083469722,173.89525368248772,153.4369885433715,102.29132569558102,61.37479541734861,40.91653027823241,132.97872340425533,132.97872340425533,122.74959083469722,184.12438625204584,204.58265139116205,163.66612111292963,245.49918166939443,245.49918166939443,143.20785597381342,184.12438625204584,225.04091653027822,245.49918166939443,112.52045826513911,40.91653027823241,112.52045826513911,122.74959083469722,51.14566284779051,40.91653027823241,30.687397708674304,81.83306055646482,20.458265139116204,51.14566284779051,20.458265139116204,20.458265139116204,10.229132569558102,20.458265139116204,0.0,20.458265139116204,20.458265139116204,0.0,0.0,10.229132569558102,0.0,0.0,40.91653027823241,0.0,0.0,10.229132569558102,10.229132569558102,20.458265139116204,0.0,0.0,0.0,0.0,0.0,122.74959083469722,143.20785597381342,204.58265139116205,122.74959083469722,122.74959083469722,40.91653027823241,143.20785597381342,51.14566284779051,51.14566284779051,10.229132569558102,61.37479541734861,102.29132569558102,40.91653027823241,20.458265139116204,40.91653027823241,61.37479541734861,61.37479541734861,92.06219312602292,194.35351882160396,245.49918166939443,204.58265139116205,92.06219312602292,61.37479541734861,10.229132569558102,143.20785597381342,194.35351882160396,143.20785597381342,153.4369885433715,235.2700490998363,276.18657937806876,225.04091653027822,194.35351882160396,122.74959083469722,214.81178396072013,255.72831423895255,296.64484451718494,122.74959083469722,71.60392798690671,122.74959083469722,132.97872340425533,255.72831423895255,184.12438625204584,143.20785597381342,173.89525368248772,51.14566284779051,61.37479541734861,112.52045826513911,92.06219312602292,173.89525368248772,173.89525368248772,143.20785597381342,143.20785597381342
Gyeonggi,0.0,0.0,0.0,0.0,0.0,0.0,7.390983000739098,7.390983000739098,0.0,0.0,0.0,0.0,7.390983000739098,14.781966001478196,0.0,0.0,7.390983000739098,7.390983000739098,0.0,0.0,22.172949002217297,0.0,7.390983000739098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.781966001478196,44.345898004434595,29.563932002956392,81.30081300813008,51.736881005173686,66.51884700665188,81.30081300813008,73.90983000739098,73.90983000739098,73.90983000739098,14.781966001478196,51.736881005173686,66.51884700665188,73.90983000739098,73.90983000739098,81.30081300813008,162.60162601626016,88.69179600886919,22.172949002217297,51.736881005173686,110.86474501108648,81.30081300813008,147.81966001478196,229.12047302291205,110.86474501108648,133.03769401330376,103.47376201034737,88.69179600886919,118.25572801182557,103.47376201034737,110.86474501108648,155.21064301552107,103.47376201034737,81.30081300813008,155.21064301552107,110.86474501108648,110.86474501108648,96.08277900960827,169.99260901699924,125.64671101256467,169.99260901699924,169.99260901699924,73.90983000739098,59.127864005912784,73.90983000739098,44.345898004434595,73.90983000739098,66.51884700665188,66.51884700665188,29.563932002956392,22.172949002217297,59.127864005912784,44.345898004434595,29.563932002956392,7.390983000739098,29.563932002956392,0.0,14.781966001478196,14.781966001478196,0.0,7.390983000739098,7.390983000739098,14.781966001478196,44.345898004434595,22.172949002217297,22.172949002217297,14.781966001478196,0.0,14.781966001478196,0.0,14.781966001478196,7.390983000739098,0.0,0.0,7.390983000739098,14.781966001478196,29.563932002956392,44.345898004434595,29.563932002956392,59.127864005912784,14.781966001478196,44.345898004434595,22.172949002217297,29.563932002956392,0.0,22.172949002217297,7.390983000739098,73.90983000739098,0.0,44.345898004434595,96.08277900960827,44.345898004434595,44.345898004434595,14.781966001478196,44.345898004434595,155.21064301552107,147.81966001478196,96.08277900960827,88.69179600886919,88.69179600886919,110.86474501108648,88.69179600886919,110.86474501108648,96.08277900960827,59.127864005912784,140.42867701404288,59.127864005912784,96.08277900960827,155.21064301552107,118.25572801182557,140.42867701404288,103.47376201034737,73.90983000739098,73.90983000739098,36.95491500369549,81.30081300813008,118.25572801182557,81.30081300813008,125.64671101256467,73.90983000739098,44.345898004434595,51.736881005173686,51.736881005173686,66.51884700665188,29.563932002956392,125.64671101256467,125.64671101256467,125.64671101256467
Gangwon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.4888178913738,0.0,0.0,0.0,0.0,0.0,63.89776357827476,0.0,766.7731629392971,63.89776357827476,63.89776357827476,127.79552715654953,127.79552715654953,63.89776357827476,63.89776357827476,63.89776357827476,63.89776357827476,0.0,0.0,0.0,0.0,0.0,0.0,63.89776357827476,0.0,0.0,0.0,0.0,0.0,0.0,63.89776357827476,0.0,0.0,63.89776357827476,127.79552715654953,127.79552715654953,0.0,127.79552715654953,63.89776357827476,127.79552715654953,63.89776357827476,191.69329073482427,0.0,127.79552715654953,127.79552715654953,0.0,0.0,0.0,0.0,0.0,0.0,127.79552715654953,63.89776357827476,0.0,63.89776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.89776357827476,0.0,0.0,63.89776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.89776357827476,0.0,0.0,0.0,0.0,0.0,63.89776357827476,0.0,0.0,0.0,0.0,0.0,0.0,63.89776357827476,0.0,0.0,0.0,63.89776357827476,0.0,0.0,0.0,63.89776357827476,0.0,0.0,0.0,0.0,0.0,0.0,127.79552715654953,0.0,0.0,63.89776357827476,0.0,63.89776357827476,0.0,0.0,0.0
Gyeongbuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.52186768371106,766.6530737859774,109.52186768371106,4271.352839664732,912.6822306975921,839.6676522417848,2044.4081967626066,2482.4956674974505,1022.2040983813033,2336.466510585836,2884.0758490043913,4928.484045766998,2226.944642902125,3249.148741283428,3176.134162827621,4490.396575032154,2372.97379981374,1168.233255292918,1314.2624122045327,657.1312061022663,292.0583138232295,146.02915691161476,219.04373536742213,146.02915691161476,255.55102459532583,182.53644613951846,328.56560305113317,438.08747073484426,474.59475996274796,1460.2915691161477,401.5801815069406,73.01457845580738,36.50728922790369,182.53644613951846,438.08747073484426,328.56560305113317,73.01457845580738,73.01457845580738,401.5801815069406,73.01457845580738,73.01457845580738,73.01457845580738,182.53644613951846,36.50728922790369,146.02915691161476,73.01457845580738,36.50728922790369,109.52186768371106,0.0,255.55102459532583,109.52186768371106,109.52186768371106,146.02915691161476,182.53644613951846,219.04373536742213,146.02915691161476,146.02915691161476,73.01457845580738,36.50728922790369,73.01457845580738,0.0,73.01457845580738,0.0,36.50728922790369,0.0,0.0,0.0,36.50728922790369,0.0,0.0,36.50728922790369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.50728922790369,0.0,36.50728922790369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.01457845580738,0.0,219.04373536742213,36.50728922790369,36.50728922790369,0.0,36.50728922790369,0.0,0.0,0.0,0.0,0.0,0.0,36.50728922790369,73.01457845580738,36.50728922790369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.50728922790369,0.0,36.50728922790369,0.0,36.50728922790369,0.0,36.50728922790369,0.0,0.0,0.0
Daegu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.56795131845842,608.5192697768763,1217.0385395537526,3245.4361054766737,3367.1399594320487,4746.450304259634,7018.255578093306,2434.077079107505,6774.847870182556,17119.675456389454,18133.874239350913,26653.14401622718,34320.48681541582,21054.766734279918,16430.020283975657,12981.744421906695,14888.438133874239,15821.501014198782,12048.681541582151,11440.162271805273,5314.401622718053,2961.4604462474645,2474.645030425964,2515.212981744422,1663.286004056795,1419.8782961460447,1298.1744421906694,1866.1257606490874,3935.0912778904667,1379.310344827586,2799.1886409736308,1744.4219066937121,973.630831643002,1257.606490872211,567.9513184584179,1054.7667342799189,1379.310344827586,2880.3245436105476,933.0628803245437,567.9513184584179,2434.077079107505,811.3590263691684,851.9269776876267,365.1115618661258,1095.3346855983773,283.97565922920893,527.3833671399594,527.3833671399594,365.1115618661258,162.27180527383368,0.0,283.97565922920893,81.13590263691684,121.70385395537525,121.70385395537525,40.56795131845842,162.27180527383368,0.0,121.70385395537525,81.13590263691684,40.56795131845842,81.13590263691684,40.56795131845842,162.27180527383368,81.13590263691684,121.70385395537525,40.56795131845842,40.56795131845842,81.13590263691684,121.70385395537525,0.0,0.0,0.0,162.27180527383368,0.0,0.0,0.0,0.0,121.70385395537525,0.0,81.13590263691684,0.0,40.56795131845842,121.70385395537525,0.0,121.70385395537525,40.56795131845842,40.56795131845842,40.56795131845842,0.0,40.56795131845842,0.0,0.0,40.56795131845842,0.0,40.56795131845842,40.56795131845842,121.70385395537525,81.13590263691684,0.0,81.13590263691684,40.56795131845842,40.56795131845842,0.0,40.56795131845842,0.0,40.56795131845842,0.0,40.56795131845842,40.56795131845842,0.0,0.0,0.0,40.56795131845842,121.70385395537525,81.13590263691684,0.0,0.0,40.56795131845842,40.56795131845842,0.0,81.13590263691684,40.56795131845842,40.56795131845842,40.56795131845842,81.13590263691684,0.0,0.0,40.56795131845842,0.0,0.0
Gyeongnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.00928074245938,0.0,290.0232018561485,87.00696055684455,87.00696055684455,319.02552204176334,261.02088167053364,174.0139211136891,290.0232018561485,145.01160092807424,0.0,29.002320185614845,261.02088167053364,87.00696055684455,145.01160092807424,29.002320185614845,0.0,29.002320185614845,29.002320185614845,0.0,0.0,0.0,0.0,29.002320185614845,0.0,0.0,29.002320185614845,0.0,29.002320185614845,29.002320185614845,29.002320185614845,0.0,0.0,29.002320185614845,0.0,87.00696055684455,29.002320185614845,29.002320185614845,116.00928074245938,174.0139211136891,29.002320185614845,29.002320185614845,29.002320185614845,58.00464037122969,29.002320185614845,29.002320185614845,58.00464037122969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.002320185614845,0.0,0.0,0.0,29.002320185614845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.002320185614845,29.002320185614845,0.0,0.0,0.0,58.00464037122969,0.0,0.0,0.0,0.0,29.002320185614845,29.002320185614845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.002320185614845,0.0,0.0,29.002320185614845,58.00464037122969,0.0,0.0,0.0,0.0,87.00696055684455,58.00464037122969,0.0,0.0,0.0,0.0,29.002320185614845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Busan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.48906386701663,233.3041703120443,437.4453193350831,233.3041703120443,466.6083406240886,87.48906386701663,116.65208515602215,437.4453193350831,233.3041703120443,58.32604257801108,87.48906386701663,0.0,87.48906386701663,29.16302128900554,29.16302128900554,0.0,58.32604257801108,29.16302128900554,29.16302128900554,87.48906386701663,87.48906386701663,29.16302128900554,0.0,0.0,0.0,29.16302128900554,0.0,0.0,29.16302128900554,58.32604257801108,29.16302128900554,0.0,29.16302128900554,29.16302128900554,87.48906386701663,29.16302128900554,29.16302128900554,87.48906386701663,0.0,0.0,0.0,0.0,0.0,29.16302128900554,58.32604257801108,0.0,29.16302128900554,0.0,0.0,0.0,0.0,29.16302128900554,87.48906386701663,0.0,0.0,0.0,58.32604257801108,0.0,58.32604257801108,29.16302128900554,29.16302128900554,0.0,29.16302128900554,0.0,0.0,0.0,0.0,0.0,29.16302128900554,0.0,0.0,0.0,0.0,0.0,58.32604257801108,29.16302128900554,0.0,0.0,0.0,87.48906386701663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16302128900554,0.0,29.16302128900554,29.16302128900554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16302128900554,0.0,0.0,0.0,58.32604257801108,0.0,0.0,0.0,58.32604257801108,0.0,0.0,0.0,0.0,0.0
Ulsan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76329331046313,0.0,85.76329331046313,85.76329331046313,85.76329331046313,428.8164665523156,257.2898799313894,257.2898799313894,257.2898799313894,0.0,257.2898799313894,0.0,0.0,0.0,85.76329331046313,0.0,85.76329331046313,0.0,171.52658662092625,0.0,85.76329331046313,0.0,0.0,171.52658662092625,514.5797598627788,0.0,0.0,0.0,0.0,0.0,85.76329331046313,0.0,171.52658662092625,0.0,0.0,0.0,0.0,0.0,85.76329331046313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76329331046313,0.0,0.0,85.76329331046313,0.0,0.0,0.0,0.0,0.0,85.76329331046313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76329331046313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76329331046313,0.0,0.0,0.0,0.0,0.0,343.0531732418525,0.0,0.0,85.76329331046313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.52658662092625,0.0,0.0,0.0,0.0,0.0,0.0,85.76329331046313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.52658662092625,0.0,0.0,0.0,0.0,0.0
Chungbuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.33122229259024,126.66244458518048,0.0,0.0,63.33122229259024,0.0,189.99366687777075,63.33122229259024,63.33122229259024,63.33122229259024,63.33122229259024,0.0,63.33122229259024,189.99366687777075,316.65611146295123,253.32488917036096,63.33122229259024,126.66244458518048,0.0,0.0,63.33122229259024,189.99366687777075,0.0,0.0,63.33122229259024,63.33122229259024,0.0,63.33122229259024,63.33122229259024,126.66244458518048,63.33122229259024,0.0,63.33122229259024,126.66244458518048,0.0,0.0,189.99366687777075,0.0,63.33122229259024,0.0,63.33122229259024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.33122229259024,63.33122229259024,0.0,126.66244458518048,189.99366687777075,0.0,0.0,189.99366687777075,0.0,63.33122229259024,0.0,189.99366687777075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.33122229259024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.33122229259024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.33122229259024,0.0,0.0,0.0,63.33122229259024,63.33122229259024,63.33122229259024
