Sejong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,2,5,17,6,1,1,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Daejeon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,4,5,0,1,0,1,1,2,0,1,5,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,6,1,0,3,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,6,5,10,0,4,8,4,4,2,6,6
Chungnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9,23,20,23,3,1,4,4,2,0,1,8,2,1,0,0,0,0,3,0,1,0,1,0,0,3,1,0,2,1,0,1,3,2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,2,0,1,1,0,2,1,2,0,1,1,3,0,1,1
Jeonbuk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
Gwangju,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4
Jeonnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Jeju,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333337,0.2708333333333333,0.4913194444444445,0.5620659722222223,1.4314597800925928,2.3213704427083335,2.6162975923514664,1.5975219349802277,1.6174052831076793,0.787478148691939,1.1649866440986247,2.0235365067489846,2.3529663470287985,2.9235362956529483,3.593631269498971,8.725369175345824,15.230811566294705,18.284816989519168,34.92377187790435,68.08801105193602,70.26565041947605,72.65708019253036,93.3530742497556,143.64302524514974,117.19017916543373,124.60113022845424,196.08279748756638,182.07079355759615,152.27459818002959,155.07454900814042,176.7081871003709,197.43325919243776,225.50066372314038,212.8279375301549,176.66537302613378,163.6520047173797,187.6351155981894,206.46311262599568,169.66870445634802,175.70576883291997,143.98216757959233,192.6376892976414,156.49126962270972,197.92595818048088,239.10576201367937,237.77027035179324,213.78471442242162,192.5937011349215,172.54715148559887,194.3529296326432,230.30049503196074,275.6878678940438,259.363674892841,243.48157438104727,211.98403316966525,162.5083617130592,161.84798208129249,261.11547010752247,286.1550882558771,308.85395012848517,329.2264115534444,334.29443206573484,304.9258089792208,327.0893215836165,356.1828144775059,358.2198137513446,379.98685464429497,440.26503147368584,347.89849575544605,271.58004322833534,309.55321878670435,370.1866416323707,430.75942864031805,466.78874396277706,458.5938050440541,403.4641799245783,332.33219540148247,320.9550638440855,357.5164489111449,355.3753675481267,367.22021262962716,352.00300045308404,355.8524344990733,291.9633586625253,272.06187587388746,327.8457488570157,448.0499268704112,547.6662941223541,662.5040674364562,660.4315413693103,587.9832242953656,629.0317678546172,878.4232106549348,876.1917833182852,966.6665467174826,1235.932618622561,1193.7053668820972,1132.5873932724044,952.4556288916092,1069.0795233289361,1397.807849906535,1497.5419227540451,1538.0361348473891,1427.3041939413513,1332.4123930559535,1531.0451144257677,1937.7123113611049,2140.5985040424234,2623.375651957365,2921.8937883262097,2835.8380847446665,2602.867336880018,2645.70334128206,2798.3314467271834,2577.4748067886344,3041.9796555910907,3318.9949138977727,3476.0
Illinois,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333337,0.2708333333333333,0.4913194444444445,0.3953993055555556,0.4731264467592593,0.23456488715277782,0.43140175901813277,1.710730847017265,3.8802995250058276,5.862635785169562,3.6223505733762096,5.1441406254415165,8.337897704141731,16.42981947815556,19.05227967821737,23.382221542733973,25.183245358868277,48.41099646827825,93.28468623030858,155.43875459660032,139.6334125016758,163.86158267513565,247.76818004392354,224.59717690057553,377.37997589547086,431.9780920489157,524.5261876701849,538.1297212549558,647.9096126195877,768.4882132594767,716.1978543665015,861.5068146965818,883.226524871354,954.2655324425536,1153.3352601832512,1160.7726094160255,1044.7210907026108,1142.4113234603217,1295.9129217569646,1386.9291740609349,1376.7250369949809,1410.6753570871567,1414.1459256880378,1423.5094278459392,1282.389517435488,1278.0564983460335,1313.546584372799,1407.474687622036,1571.330887269909,1433.6222791193138,1305.3498103856543,1380.472642523023,1620.3139781628936,1879.117881417642,2101.0556352013186,2296.7737322518,2152.114735996393,1933.0931616867483,1518.0328517547198,1322.2659764125758,2020.402565082704,2244.622805971724,2499.6059152498233,2719.620045976766,2648.4555044316767,2642.7488799393163,2363.558512020802,2282.7020346668105,2425.9720513351026,2590.88484905601,2529.7188832085944,2156.9201248901495,2003.7066048232537,2321.0866616133258,2789.330549138603,2465.173192419095,2708.070843866324,2374.532143668172,2157.2222729059035,2032.1832468654902,2074.397667791865,1988.5313541867572,2271.749310862678,2372.231607231233,2488.2870110463646,2368.924386697527,2143.1716809282457,1705.5366191235219,1425.4817948582343,1391.6651669748524,1513.2064413152327,1531.7737075767127,1422.0439636704477,1316.8254665490047,1287.7933636097885,1288.9337964481977,1089.382896079532,1039.5902070572329,1041.7627931042691,925.5732155308368,903.6235366413983,975.5369854545861,1032.019541083763,802.2996340588229,809.0765369383527,728.9607704061568,653.4965706797353,608.3708735371137,583.1340992742563,595.7310976133235,616.7772826761856,686.0052454701568,707.6494182572213,633.2461250201518,594.4489827764731,583.7160894457976,679.3831042594888,766.7387835186887,831.2166212346297,827.3041553086574,724.0
Washington,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666674,0.9583333333333335,2.9201388888888893,4.7265625,5.0083188657407405,3.3959599247685186,8.516349886670527,19.078750798731676,45.56271685690547,64.64724178078734,86.8753701832723,54.85611269421702,76.78697568882696,83.43475331339148,111.67426963575012,96.95479685172016,98.46155501590921,81.11162182495399,92.39970170756426,125.35922724563723,156.62311528703967,171.01904775889636,187.97335488031072,220.4115926999857,215.35067774835565,270.7053021620878,352.78888201955164,399.75599568506186,307.2547390895615,477.7100177461455,487.19873269399983,384.7755179856788,283.12710722091975,452.76306997070316,570.1180264277524,527.9264291044967,495.49144281177024,507.7833964616507,449.4034693497269,460.58281704256933,461.3459933731196,378.718399763494,362.0417660553001,266.5703081607829,281.4793908781374,252.1673733995996,264.0817925897447,212.20106259740282,160.22374836516278,168.4060256410743,242.3701521073655,264.37637349693097,298.5416060498465,379.66676597053925,180.87849199678874,260.1085201634088,324.4336710405846,114.20079444043023,89.83633786348962,110.28137289146377,165.61226026704563,311.70429058549456,346.36598322418325,341.8724089103924,306.9986008296134,275.7390176166027,241.2679711399518,229.9619109197049,403.84614199158887,580.9583614078726,455.47676885126725,298.61572233013953,257.0269946534738,252.47472552421343,274.03759760217616,212.4656265275618,221.78620643207182,275.9853538186481,239.47852232400135,211.20174339922104,208.84031271013873,215.72689012746977,175.335081924379,120.56101132505057,121.50150965829424,191.92212835832777,211.8556578944398,246.62409183680393,262.4773277837376,270.58800626566807,273.8534455483952,259.09569524257114,239.26171093967574,238.49006900513322,324.97765982958964,351.2019207078252,286.04861849608875,256.3623146830077,316.427963545426,385.05385044327386,384.2157929062707,469.9751024301738,388.59509168306596,259.3133647899477,236.87793217107574,287.82893010859794,330.28039354140583,311.80584256106795,318.6414934353841,372.72752690560174,356.73533951268246,357.32779545363746,380.6432271561329,385.10478974350303,404.91313303222023,433.07034907001366,492.92701502018843,476.3209495108816,557.9074886294028,546.4202846165908,517.6050711541477,542.0
